canonical_answer_id,intent,intent_tamil,crop,crop_tamil,soil_type,soil_tamil,answer
CA_02038,weather,வானிலை,cotton,பருத்தி,red,செம்மண்,"பருத்தி தொடர்பான முடிவை செம்மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02039,weather,வானிலை,cotton,பருத்தி,black,கரிசல் மண்,"பருத்தி தொடர்பான முடிவை கரிசல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02040,weather,வானிலை,cotton,பருத்தி,alluvial,வண்டல் மண்,"பருத்தி தொடர்பான முடிவை வண்டல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02041,weather,வானிலை,cotton,பருத்தி,sandy,மணல் மண்,"பருத்தி தொடர்பான முடிவை மணல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02042,weather,வானிலை,cotton,பருத்தி,clay,களிமண்,"பருத்தி தொடர்பான முடிவை களிமண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02043,weather,வானிலை,cotton,பருத்தி,loamy,கலப்பு மண்,"பருத்தி தொடர்பான முடிவை கலப்பு மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02044,weather,வானிலை,cotton,பருத்தி,laterite,சரளை மண்,"பருத்தி தொடர்பான முடிவை சரளை மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02045,weather,வானிலை,groundnut,நிலக்கடலை,red,செம்மண்,"நிலக்கடலை தொடர்பான முடிவை செம்மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02046,weather,வானிலை,groundnut,நிலக்கடலை,black,கரிசல் மண்,"நிலக்கடலை தொடர்பான முடிவை கரிசல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02047,weather,வானிலை,groundnut,நிலக்கடலை,alluvial,வண்டல் மண்,"நிலக்கடலை தொடர்பான முடிவை வண்டல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02048,weather,வானிலை,groundnut,நிலக்கடலை,sandy,மணல் மண்,"நிலக்கடலை தொடர்பான முடிவை மணல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02049,weather,வானிலை,groundnut,நிலக்கடலை,clay,களிமண்,"நிலக்கடலை தொடர்பான முடிவை களிமண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02050,weather,வானிலை,groundnut,நிலக்கடலை,loamy,கலப்பு மண்,"நிலக்கடலை தொடர்பான முடிவை கலப்பு மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02051,weather,வானிலை,groundnut,நிலக்கடலை,laterite,சரளை மண்,"நிலக்கடலை தொடர்பான முடிவை சரளை மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02052,weather,வானிலை,maize,மக்காச்சோளம்,red,செம்மண்,"மக்காச்சோளம் தொடர்பான முடிவை செம்மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02053,weather,வானிலை,maize,மக்காச்சோளம்,black,கரிசல் மண்,"மக்காச்சோளம் தொடர்பான முடிவை கரிசல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02054,weather,வானிலை,maize,மக்காச்சோளம்,alluvial,வண்டல் மண்,"மக்காச்சோளம் தொடர்பான முடிவை வண்டல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02055,weather,வானிலை,maize,மக்காச்சோளம்,sandy,மணல் மண்,"மக்காச்சோளம் தொடர்பான முடிவை மணல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02056,weather,வானிலை,maize,மக்காச்சோளம்,clay,களிமண்,"மக்காச்சோளம் தொடர்பான முடிவை களிமண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02057,weather,வானிலை,maize,மக்காச்சோளம்,loamy,கலப்பு மண்,"மக்காச்சோளம் தொடர்பான முடிவை கலப்பு மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02058,weather,வானிலை,maize,மக்காச்சோளம்,laterite,சரளை மண்,"மக்காச்சோளம் தொடர்பான முடிவை சரளை மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02059,weather,வானிலை,millet,சிறுதானியம்,red,செம்மண்,"சிறுதானியம் தொடர்பான முடிவை செம்மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02060,weather,வானிலை,millet,சிறுதானியம்,black,கரிசல் மண்,"சிறுதானியம் தொடர்பான முடிவை கரிசல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02061,weather,வானிலை,millet,சிறுதானியம்,alluvial,வண்டல் மண்,"சிறுதானியம் தொடர்பான முடிவை வண்டல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02062,weather,வானிலை,millet,சிறுதானியம்,sandy,மணல் மண்,"சிறுதானியம் தொடர்பான முடிவை மணல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02063,weather,வானிலை,millet,சிறுதானியம்,clay,களிமண்,"சிறுதானியம் தொடர்பான முடிவை களிமண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02064,weather,வானிலை,millet,சிறுதானியம்,loamy,கலப்பு மண்,"சிறுதானியம் தொடர்பான முடிவை கலப்பு மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02065,weather,வானிலை,millet,சிறுதானியம்,laterite,சரளை மண்,"சிறுதானியம் தொடர்பான முடிவை சரளை மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02066,weather,வானிலை,tomato,தக்காளி,red,செம்மண்,"தக்காளி தொடர்பான முடிவை செம்மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02067,weather,வானிலை,tomato,தக்காளி,black,கரிசல் மண்,"தக்காளி தொடர்பான முடிவை கரிசல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02068,weather,வானிலை,tomato,தக்காளி,alluvial,வண்டல் மண்,"தக்காளி தொடர்பான முடிவை வண்டல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02069,weather,வானிலை,tomato,தக்காளி,sandy,மணல் மண்,"தக்காளி தொடர்பான முடிவை மணல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02070,weather,வானிலை,tomato,தக்காளி,clay,களிமண்,"தக்காளி தொடர்பான முடிவை களிமண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02071,weather,வானிலை,tomato,தக்காளி,loamy,கலப்பு மண்,"தக்காளி தொடர்பான முடிவை கலப்பு மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02072,weather,வானிலை,tomato,தக்காளி,laterite,சரளை மண்,"தக்காளி தொடர்பான முடிவை சரளை மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02073,weather,வானிலை,chilli,மிளகாய்,red,செம்மண்,"மிளகாய் தொடர்பான முடிவை செம்மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02074,weather,வானிலை,chilli,மிளகாய்,black,கரிசல் மண்,"மிளகாய் தொடர்பான முடிவை கரிசல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02075,weather,வானிலை,chilli,மிளகாய்,alluvial,வண்டல் மண்,"மிளகாய் தொடர்பான முடிவை வண்டல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02076,weather,வானிலை,chilli,மிளகாய்,sandy,மணல் மண்,"மிளகாய் தொடர்பான முடிவை மணல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02077,weather,வானிலை,chilli,மிளகாய்,clay,களிமண்,"மிளகாய் தொடர்பான முடிவை களிமண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02078,weather,வானிலை,chilli,மிளகாய்,loamy,கலப்பு மண்,"மிளகாய் தொடர்பான முடிவை கலப்பு மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02079,weather,வானிலை,chilli,மிளகாய்,laterite,சரளை மண்,"மிளகாய் தொடர்பான முடிவை சரளை மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02080,weather,வானிலை,onion,வெங்காயம்,red,செம்மண்,"வெங்காயம் தொடர்பான முடிவை செம்மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02081,weather,வானிலை,onion,வெங்காயம்,black,கரிசல் மண்,"வெங்காயம் தொடர்பான முடிவை கரிசல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02082,weather,வானிலை,onion,வெங்காயம்,alluvial,வண்டல் மண்,"வெங்காயம் தொடர்பான முடிவை வண்டல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02083,weather,வானிலை,onion,வெங்காயம்,sandy,மணல் மண்,"வெங்காயம் தொடர்பான முடிவை மணல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02084,weather,வானிலை,onion,வெங்காயம்,clay,களிமண்,"வெங்காயம் தொடர்பான முடிவை களிமண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02085,weather,வானிலை,onion,வெங்காயம்,loamy,கலப்பு மண்,"வெங்காயம் தொடர்பான முடிவை கலப்பு மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02086,weather,வானிலை,onion,வெங்காயம்,laterite,சரளை மண்,"வெங்காயம் தொடர்பான முடிவை சரளை மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02087,weather,வானிலை,turmeric,மஞ்சள்,red,செம்மண்,"மஞ்சள் தொடர்பான முடிவை செம்மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02088,weather,வானிலை,turmeric,மஞ்சள்,black,கரிசல் மண்,"மஞ்சள் தொடர்பான முடிவை கரிசல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02089,weather,வானிலை,turmeric,மஞ்சள்,alluvial,வண்டல் மண்,"மஞ்சள் தொடர்பான முடிவை வண்டல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02090,weather,வானிலை,turmeric,மஞ்சள்,sandy,மணல் மண்,"மஞ்சள் தொடர்பான முடிவை மணல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02091,weather,வானிலை,turmeric,மஞ்சள்,clay,களிமண்,"மஞ்சள் தொடர்பான முடிவை களிமண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02092,weather,வானிலை,turmeric,மஞ்சள்,loamy,கலப்பு மண்,"மஞ்சள் தொடர்பான முடிவை கலப்பு மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02093,weather,வானிலை,turmeric,மஞ்சள்,laterite,சரளை மண்,"மஞ்சள் தொடர்பான முடிவை சரளை மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02094,weather,வானிலை,brinjal,கத்தரிக்காய்,red,செம்மண்,"கத்தரிக்காய் தொடர்பான முடிவை செம்மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02095,weather,வானிலை,brinjal,கத்தரிக்காய்,black,கரிசல் மண்,"கத்தரிக்காய் தொடர்பான முடிவை கரிசல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02096,weather,வானிலை,brinjal,கத்தரிக்காய்,alluvial,வண்டல் மண்,"கத்தரிக்காய் தொடர்பான முடிவை வண்டல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02097,weather,வானிலை,brinjal,கத்தரிக்காய்,sandy,மணல் மண்,"கத்தரிக்காய் தொடர்பான முடிவை மணல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02098,weather,வானிலை,brinjal,கத்தரிக்காய்,clay,களிமண்,"கத்தரிக்காய் தொடர்பான முடிவை களிமண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02099,weather,வானிலை,brinjal,கத்தரிக்காய்,loamy,கலப்பு மண்,"கத்தரிக்காய் தொடர்பான முடிவை கலப்பு மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02100,weather,வானிலை,brinjal,கத்தரிக்காய்,laterite,சரளை மண்,"கத்தரிக்காய் தொடர்பான முடிவை சரளை மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02101,weather,வானிலை,okra,வெண்டைக்காய்,red,செம்மண்,"வெண்டைக்காய் தொடர்பான முடிவை செம்மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02102,weather,வானிலை,okra,வெண்டைக்காய்,black,கரிசல் மண்,"வெண்டைக்காய் தொடர்பான முடிவை கரிசல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02103,weather,வானிலை,okra,வெண்டைக்காய்,alluvial,வண்டல் மண்,"வெண்டைக்காய் தொடர்பான முடிவை வண்டல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02104,weather,வானிலை,okra,வெண்டைக்காய்,sandy,மணல் மண்,"வெண்டைக்காய் தொடர்பான முடிவை மணல் மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02105,weather,வானிலை,okra,வெண்டைக்காய்,clay,களிமண்,"வெண்டைக்காய் தொடர்பான முடிவை களிமண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02106,weather,வானிலை,okra,வெண்டைக்காய்,loamy,கலப்பு மண்,"வெண்டைக்காய் தொடர்பான முடிவை கலப்பு மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02107,weather,வானிலை,okra,வெண்டைக்காய்,laterite,சரளை மண்,"வெண்டைக்காய் தொடர்பான முடிவை சரளை மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
CA_02108,weather,வானிலை,coconut,தேங்காய்,red,செம்மண்,"தேங்காய் தொடர்பான முடிவை செம்மண், Tamil Nadu பகுதி, பருவம் மற்றும் பாசன வசதியை வைத்து எடுக்க வேண்டும். முதலில் மண் பரிசோதனை, சரியான விதை, நிலத் தயாரிப்பு மற்றும் நீர் மேலாண்மையை திட்டமிடுங்கள்."
